community_area,year,homicide_count,homicide_arrests,homicide_domestic,shooting_count,shooting_arrests,shooting_domestic,pop_total,pop_age_0_17,pop_age_18_29,pop_age_30_39,pop_age_40_49,pop_age_50_59,pop_age_60_69,business_license_count,unique_business_types,pct_housing_crowded,pct_below_poverty,pct_unemployed,pct_without_hs_diploma,per_capita_income,hardship_index,homicide_arrest_rate,shooting_arrest_rate,homicides_per_10k,shootings_per_10k
59,2022,5.0,4.0,1.0,86.0,24.0,1.0,61861.0,15202.0,11900.0,8011.0,8603.0,7565.0,5743.0,0.0,0.0,7.2,18.7,13.4,32.9,16954.0,61.0,0.8,0.27906976744186046,0.8082636879455554,13.902135432663552
59,2023,0.0,0.0,0.0,90.0,15.0,2.0,61861.0,15202.0,11900.0,8011.0,8603.0,7565.0,5743.0,64.0,10.0,7.2,18.7,13.4,32.9,16954.0,61.0,0.0,0.16666666666666666,0.0,14.548746383019997
59,2024,2.0,0.0,1.0,69.0,17.0,3.0,61861.0,15202.0,11900.0,8011.0,8603.0,7565.0,5743.0,157.0,20.0,7.2,18.7,13.4,32.9,16954.0,61.0,0.0,0.2463768115942029,0.32330547517822217,11.154038893648663
59,2025,0.0,0.0,0.0,40.0,13.0,0.0,61861.0,15202.0,11900.0,8011.0,8603.0,7565.0,5743.0,58.0,15.0,7.2,18.7,13.4,32.9,16954.0,61.0,0.0,0.325,0.0,6.466109503564443
60,2012,4.0,2.0,0.0,44.0,16.0,0.0,61861.0,15202.0,11900.0,8011.0,8603.0,7565.0,5743.0,0.0,0.0,4.5,18.9,13.7,22.2,22694.0,43.0,0.5,0.36363636363636365,0.6466109503564443,7.112720453920887
60,2013,3.0,1.0,0.0,16.0,5.0,1.0,61861.0,15202.0,11900.0,8011.0,8603.0,7565.0,5743.0,0.0,0.0,4.5,18.9,13.7,22.2,22694.0,43.0,0.3333333333333333,0.3125,0.48495821276733325,2.5864438014257773
60,2014,2.0,1.0,1.0,30.0,14.0,2.0,61861.0,15202.0,11900.0,8011.0,8603.0,7565.0,5743.0,0.0,0.0,4.5,18.9,13.7,22.2,22694.0,43.0,0.5,0.4666666666666667,0.32330547517822217,4.849582127673332
60,2015,3.0,3.0,0.0,36.0,10.0,2.0,61861.0,15202.0,11900.0,8011.0,8603.0,7565.0,5743.0,0.0,0.0,4.5,18.9,13.7,22.2,22694.0,43.0,1.0,0.2777777777777778,0.48495821276733325,5.819498553207999
60,2016,2.0,2.0,1.0,64.0,18.0,3.0,61861.0,15202.0,11900.0,8011.0,8603.0,7565.0,5743.0,0.0,0.0,4.5,18.9,13.7,22.2,22694.0,43.0,1.0,0.28125,0.32330547517822217,10.34577520570311
60,2017,2.0,1.0,0.0,64.0,11.0,2.0,61861.0,15202.0,11900.0,8011.0,8603.0,7565.0,5743.0,0.0,0.0,4.5,18.9,13.7,22.2,22694.0,43.0,0.5,0.171875,0.32330547517822217,10.34577520570311
60,2018,0.0,0.0,0.0,65.0,16.0,0.0,61861.0,15202.0,11900.0,8011.0,8603.0,7565.0,5743.0,0.0,0.0,4.5,18.9,13.7,22.2,22694.0,43.0,0.0,0.24615384615384617,0.0,10.50742794329222
60,2019,0.0,0.0,0.0,68.0,14.0,0.0,61861.0,15202.0,11900.0,8011.0,8603.0,7565.0,5743.0,0.0,0.0,4.5,18.9,13.7,22.2,22694.0,43.0,0.0,0.20588235294117646,0.0,10.992386156059553
60,2020,4.0,2.0,0.0,98.0,33.0,5.0,61861.0,15202.0,11900.0,8011.0,8603.0,7565.0,5743.0,0.0,0.0,4.5,18.9,13.7,22.2,22694.0,43.0,0.5,0.336734693877551,0.6466109503564443,15.841968283732886
60,2021,2.0,2.0,0.0,95.0,31.0,1.0,61861.0,15202.0,11900.0,8011.0,8603.0,7565.0,5743.0,0.0,0.0,4.5,18.9,13.7,22.2,22694.0,43.0,1.0,0.3263157894736842,0.32330547517822217,15.35701007096555
60,2022,2.0,1.0,0.0,119.0,30.0,4.0,61861.0,15202.0,11900.0,8011.0,8603.0,7565.0,5743.0,0.0,0.0,4.5,18.9,13.7,22.2,22694.0,43.0,0.5,0.25210084033613445,0.32330547517822217,19.236675773104217
60,2023,3.0,2.0,0.0,113.0,26.0,6.0,61861.0,15202.0,11900.0,8011.0,8603.0,7565.0,5743.0,149.0,20.0,4.5,18.9,13.7,22.2,22694.0,43.0,0.6666666666666666,0.23008849557522124,0.48495821276733325,18.26675934756955
60,2024,3.0,1.0,1.0,99.0,28.0,1.0,61861.0,15202.0,11900.0,8011.0,8603.0,7565.0,5743.0,275.0,24.0,4.5,18.9,13.7,22.2,22694.0,43.0,0.3333333333333333,0.2828282828282828,0.48495821276733325,16.003621021321994
60,2025,1.0,0.0,0.0,55.0,17.0,8.0,61861.0,15202.0,11900.0,8011.0,8603.0,7565.0,5743.0,110.0,19.0,4.5,18.9,13.7,22.2,22694.0,43.0,0.0,0.3090909090909091,0.16165273758911108,8.89090056740111
61,2012,25.0,10.0,0.0,385.0,146.0,6.0,61861.0,15202.0,11900.0,8011.0,8603.0,7565.0,5743.0,0.0,0.0,11.9,29.0,23.0,41.5,12765.0,91.0,0.4,0.37922077922077924,4.041318439727777,62.23630397180776
61,2013,13.0,6.0,1.0,249.0,101.0,13.0,61861.0,15202.0,11900.0,8011.0,8603.0,7565.0,5743.0,0.0,0.0,11.9,29.0,23.0,41.5,12765.0,91.0,0.46153846153846156,0.40562248995983935,2.101485588658444,40.25153165968865
61,2014,15.0,5.0,1.0,233.0,92.0,8.0,61861.0,15202.0,11900.0,8011.0,8603.0,7565.0,5743.0,0.0,0.0,11.9,29.0,23.0,41.5,12765.0,91.0,0.3333333333333333,0.3948497854077253,2.424791063836666,37.66508785826288
61,2015,17.0,4.0,0.0,297.0,114.0,12.0,61861.0,15202.0,11900.0,8011.0,8603.0,7565.0,5743.0,0.0,0.0,11.9,29.0,23.0,41.5,12765.0,91.0,0.23529411764705882,0.3838383838383838,2.748096539014888,48.010863063965985
61,2016,42.0,18.0,1.0,451.0,103.0,23.0,61861.0,15202.0,11900.0,8011.0,8603.0,7565.0,5743.0,0.0,0.0,11.9,29.0,23.0,41.5,12765.0,91.0,0.42857142857142855,0.22838137472283815,6.789414978742665,72.9053846526891
61,2017,19.0,6.0,2.0,404.0,138.0,17.0,61861.0,15202.0,11900.0,8011.0,8603.0,7565.0,5743.0,0.0,0.0,11.9,29.0,23.0,41.5,12765.0,91.0,0.3157894736842105,0.3415841584158416,3.0714020141931107,65.30770598600087
61,2018,24.0,10.0,0.0,348.0,121.0,11.0,61861.0,15202.0,11900.0,8011.0,8603.0,7565.0,5743.0,0.0,0.0,11.9,29.0,23.0,41.5,12765.0,91.0,0.4166666666666667,0.34770114942528735,3.879665702138666,56.25515268101065
61,2019,7.0,5.0,1.0,372.0,125.0,17.0,61861.0,15202.0,11900.0,8011.0,8603.0,7565.0,5743.0,0.0,0.0,11.9,29.0,23.0,41.5,12765.0,91.0,0.7142857142857143,0.33602150537634407,1.1315691631237774,60.134818383149316
61,2020,15.0,3.0,0.0,474.0,176.0,20.0,61861.0,15202.0,11900.0,8011.0,8603.0,7565.0,5743.0,0.0,0.0,11.9,29.0,23.0,41.5,12765.0,91.0,0.2,0.37130801687763715,2.424791063836666,76.62339761723865
61,2021,15.0,5.0,1.0,508.0,147.0,28.0,61861.0,15202.0,11900.0,8011.0,8603.0,7565.0,5743.0,0.0,0.0,11.9,29.0,23.0,41.5,12765.0,91.0,0.3333333333333333,0.28937007874015747,2.424791063836666,82.11959069526843
61,2022,23.0,9.0,2.0,604.0,172.0,19.0,61861.0,15202.0,11900.0,8011.0,8603.0,7565.0,5743.0,0.0,0.0,11.9,29.0,23.0,41.5,12765.0,91.0,0.391304347826087,0.2847682119205298,3.7180129645495548,97.63825350382308
61,2023,20.0,3.0,2.0,702.0,157.0,22.0,61861.0,15202.0,11900.0,8011.0,8603.0,7565.0,5743.0,214.0,14.0,11.9,29.0,23.0,41.5,12765.0,91.0,0.15,0.22364672364672364,3.2330547517822215,113.48022178755596
61,2024,15.0,7.0,1.0,555.0,169.0,21.0,61861.0,15202.0,11900.0,8011.0,8603.0,7565.0,5743.0,935.0,23.0,11.9,29.0,23.0,41.5,12765.0,91.0,0.4666666666666667,0.3045045045045045,2.424791063836666,89.71726936195664
61,2025,2.0,1.0,2.0,232.0,105.0,13.0,61861.0,15202.0,11900.0,8011.0,8603.0,7565.0,5743.0,348.0,19.0,11.9,29.0,23.0,41.5,12765.0,91.0,0.5,0.4525862068965517,0.32330547517822217,37.50343512067377
62,2012,1.0,0.0,0.0,31.0,8.0,0.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,0.0,0.0,11.1,15.599999999999998,16.7,37.0,15754.0,69.0,0.0,0.25806451612903225,0.09303450649846029,2.8840697014522685
62,2013,0.0,0.0,0.0,21.0,6.0,1.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,0.0,0.0,11.1,15.599999999999998,16.7,37.0,15754.0,69.0,0.0,0.2857142857142857,0.0,1.953724636467666
62,2014,0.0,0.0,0.0,25.0,7.0,0.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,0.0,0.0,11.1,15.599999999999998,16.7,37.0,15754.0,69.0,0.0,0.28,0.0,2.3258626624615073
62,2015,3.0,3.0,0.0,34.0,9.0,1.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,0.0,0.0,11.1,15.599999999999998,16.7,37.0,15754.0,69.0,1.0,0.2647058823529412,0.27910351949538087,3.1631732209476495
62,2016,6.0,2.0,0.0,50.0,14.0,3.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,0.0,0.0,11.1,15.599999999999998,16.7,37.0,15754.0,69.0,0.3333333333333333,0.28,0.5582070389907617,4.651725324923015
62,2017,1.0,0.0,0.0,51.0,9.0,0.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,0.0,0.0,11.1,15.599999999999998,16.7,37.0,15754.0,69.0,0.0,0.17647058823529413,0.09303450649846029,4.744759831421474
62,2018,2.0,0.0,0.0,48.0,16.0,3.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,0.0,0.0,11.1,15.599999999999998,16.7,37.0,15754.0,69.0,0.0,0.3333333333333333,0.18606901299692058,4.465656311926094
62,2019,2.0,1.0,0.0,46.0,14.0,1.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,0.0,0.0,11.1,15.599999999999998,16.7,37.0,15754.0,69.0,0.5,0.30434782608695654,0.18606901299692058,4.279587298929173
62,2020,2.0,1.0,0.0,62.0,18.0,1.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,0.0,0.0,11.1,15.599999999999998,16.7,37.0,15754.0,69.0,0.5,0.2903225806451613,0.18606901299692058,5.768139402904537
62,2021,1.0,1.0,0.0,71.0,15.0,4.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,0.0,0.0,11.1,15.599999999999998,16.7,37.0,15754.0,69.0,1.0,0.2112676056338028,0.09303450649846029,6.605449961390679
62,2022,0.0,0.0,0.0,71.0,19.0,1.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,0.0,0.0,11.1,15.599999999999998,16.7,37.0,15754.0,69.0,0.0,0.2676056338028169,0.0,6.605449961390679
62,2023,1.0,0.0,0.0,95.0,24.0,4.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,48.0,9.0,11.1,15.599999999999998,16.7,37.0,15754.0,69.0,0.0,0.25263157894736843,0.09303450649846029,8.838278117353726
62,2024,1.0,0.0,0.0,85.0,19.0,2.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,82.0,13.0,11.1,15.599999999999998,16.7,37.0,15754.0,69.0,0.0,0.2235294117647059,0.09303450649846029,7.907933052369124
62,2025,0.0,0.0,0.0,36.0,15.0,2.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,95.0,18.0,11.1,15.599999999999998,16.7,37.0,15754.0,69.0,0.0,0.4166666666666667,0.0,3.34924223394457
63,2012,7.0,1.0,0.0,120.0,39.0,4.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,0.0,0.0,15.8,23.4,18.2,51.5,12171.0,93.0,0.14285714285714285,0.325,0.651241545489222,11.164140779815234
63,2013,9.0,3.0,0.0,91.0,27.0,2.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,0.0,0.0,15.8,23.4,18.2,51.5,12171.0,93.0,0.3333333333333333,0.2967032967032967,0.8373105584861426,8.466140091359884
63,2014,5.0,3.0,1.0,84.0,31.0,0.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,0.0,0.0,15.8,23.4,18.2,51.5,12171.0,93.0,0.6,0.36904761904761907,0.4651725324923014,7.814898545870664
63,2015,8.0,0.0,0.0,120.0,42.0,9.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,0.0,0.0,15.8,23.4,18.2,51.5,12171.0,93.0,0.0,0.35,0.7442760519876823,11.164140779815234
63,2016,14.0,9.0,0.0,155.0,33.0,4.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,0.0,0.0,15.8,23.4,18.2,51.5,12171.0,93.0,0.6428571428571429,0.2129032258064516,1.302483090978444,14.420348507261343
63,2017,11.0,3.0,0.0,156.0,45.0,1.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,0.0,0.0,15.8,23.4,18.2,51.5,12171.0,93.0,0.2727272727272727,0.28846153846153844,1.0233795714830631,14.513383013759803
63,2018,3.0,2.0,0.0,158.0,53.0,5.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,0.0,0.0,15.8,23.4,18.2,51.5,12171.0,93.0,0.6666666666666666,0.33544303797468356,0.27910351949538087,14.699452026756724
63,2019,6.0,1.0,0.0,189.0,75.0,5.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,0.0,0.0,15.8,23.4,18.2,51.5,12171.0,93.0,0.16666666666666666,0.3968253968253968,0.5582070389907617,17.583521728208993
63,2020,11.0,7.0,0.0,215.0,81.0,6.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,0.0,0.0,15.8,23.4,18.2,51.5,12171.0,93.0,0.6363636363636364,0.3767441860465116,1.0233795714830631,20.00241889716896
63,2021,8.0,5.0,0.0,191.0,63.0,6.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,0.0,0.0,15.8,23.4,18.2,51.5,12171.0,93.0,0.625,0.3298429319371728,0.7442760519876823,17.769590741205914
63,2022,2.0,1.0,0.0,222.0,60.0,10.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,0.0,0.0,15.8,23.4,18.2,51.5,12171.0,93.0,0.5,0.2702702702702703,0.18606901299692058,20.653660442658182
63,2023,7.0,3.0,0.0,301.0,73.0,12.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,100.0,9.0,15.8,23.4,18.2,51.5,12171.0,93.0,0.42857142857142855,0.2425249169435216,0.651241545489222,28.003386456036544
63,2024,9.0,2.0,0.0,251.0,85.0,6.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,162.0,17.0,15.8,23.4,18.2,51.5,12171.0,93.0,0.2222222222222222,0.3386454183266932,0.8373105584861426,23.351661131113527
63,2025,4.0,3.0,2.0,120.0,49.0,10.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,172.0,20.0,15.8,23.4,18.2,51.5,12171.0,93.0,0.75,0.4083333333333333,0.37213802599384116,11.164140779815234
64,2012,0.0,0.0,0.0,21.0,11.0,1.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,0.0,0.0,2.7,8.9,9.5,18.8,25113.0,29.0,0.0,0.5238095238095238,0.0,1.953724636467666
64,2013,1.0,0.0,0.0,10.0,4.0,1.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,0.0,0.0,2.7,8.9,9.5,18.8,25113.0,29.0,0.0,0.4,0.09303450649846029,0.9303450649846028
64,2014,2.0,2.0,0.0,5.0,3.0,1.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,0.0,0.0,2.7,8.9,9.5,18.8,25113.0,29.0,1.0,0.6,0.18606901299692058,0.4651725324923014
64,2015,0.0,0.0,0.0,23.0,9.0,1.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,0.0,0.0,2.7,8.9,9.5,18.8,25113.0,29.0,0.0,0.391304347826087,0.0,2.1397936494645866
64,2016,1.0,1.0,0.0,20.0,4.0,0.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,0.0,0.0,2.7,8.9,9.5,18.8,25113.0,29.0,1.0,0.2,0.09303450649846029,1.8606901299692056
64,2017,0.0,0.0,0.0,21.0,5.0,2.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,0.0,0.0,2.7,8.9,9.5,18.8,25113.0,29.0,0.0,0.23809523809523808,0.0,1.953724636467666
64,2018,1.0,1.0,0.0,17.0,6.0,0.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,0.0,0.0,2.7,8.9,9.5,18.8,25113.0,29.0,1.0,0.35294117647058826,0.09303450649846029,1.5815866104738248
64,2019,1.0,1.0,0.0,42.0,15.0,1.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,0.0,0.0,2.7,8.9,9.5,18.8,25113.0,29.0,1.0,0.35714285714285715,0.09303450649846029,3.907449272935332
64,2020,2.0,2.0,0.0,41.0,8.0,4.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,0.0,0.0,2.7,8.9,9.5,18.8,25113.0,29.0,1.0,0.1951219512195122,0.18606901299692058,3.8144147664368715
64,2021,0.0,0.0,0.0,47.0,3.0,3.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,0.0,0.0,2.7,8.9,9.5,18.8,25113.0,29.0,0.0,0.06382978723404255,0.0,4.372621805427633
64,2022,1.0,1.0,0.0,45.0,11.0,7.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,0.0,0.0,2.7,8.9,9.5,18.8,25113.0,29.0,1.0,0.24444444444444444,0.09303450649846029,4.186552792430713
64,2023,1.0,0.0,0.0,59.0,4.0,1.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,60.0,12.0,2.7,8.9,9.5,18.8,25113.0,29.0,0.0,0.06779661016949153,0.09303450649846029,5.489035883409157
64,2024,0.0,0.0,0.0,48.0,9.0,5.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,170.0,19.0,2.7,8.9,9.5,18.8,25113.0,29.0,0.0,0.1875,0.0,4.465656311926094
64,2025,0.0,0.0,0.0,19.0,6.0,3.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,50.0,11.0,2.7,8.9,9.5,18.8,25113.0,29.0,0.0,0.3157894736842105,0.0,1.7676556234707455
65,2012,1.0,1.0,1.0,52.0,11.0,0.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,0.0,0.0,5.8,14.9,9.6,33.6,16907.0,56.0,1.0,0.21153846153846154,0.09303450649846029,4.837794337919934
65,2013,2.0,1.0,0.0,80.0,23.0,1.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,0.0,0.0,5.8,14.9,9.6,33.6,16907.0,56.0,0.5,0.2875,0.18606901299692058,7.442760519876822
65,2014,1.0,1.0,1.0,37.0,12.0,1.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,0.0,0.0,5.8,14.9,9.6,33.6,16907.0,56.0,1.0,0.32432432432432434,0.09303450649846029,3.44227674044303
65,2015,0.0,0.0,0.0,34.0,11.0,0.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,0.0,0.0,5.8,14.9,9.6,33.6,16907.0,56.0,0.0,0.3235294117647059,0.0,3.1631732209476495
65,2016,5.0,0.0,0.0,80.0,16.0,0.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,0.0,0.0,5.8,14.9,9.6,33.6,16907.0,56.0,0.0,0.2,0.4651725324923014,7.442760519876822
65,2017,1.0,1.0,0.0,89.0,19.0,6.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,0.0,0.0,5.8,14.9,9.6,33.6,16907.0,56.0,1.0,0.21348314606741572,0.09303450649846029,8.280071078362965
65,2018,0.0,0.0,0.0,74.0,27.0,3.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,0.0,0.0,5.8,14.9,9.6,33.6,16907.0,56.0,0.0,0.36486486486486486,0.0,6.88455348088606
65,2019,1.0,1.0,0.0,70.0,21.0,1.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,0.0,0.0,5.8,14.9,9.6,33.6,16907.0,56.0,1.0,0.3,0.09303450649846029,6.51241545489222
65,2020,1.0,1.0,0.0,84.0,10.0,2.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,0.0,0.0,5.8,14.9,9.6,33.6,16907.0,56.0,1.0,0.11904761904761904,0.09303450649846029,7.814898545870664
65,2021,2.0,0.0,0.0,96.0,26.0,8.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,0.0,0.0,5.8,14.9,9.6,33.6,16907.0,56.0,0.0,0.2708333333333333,0.18606901299692058,8.931312623852188
65,2022,3.0,3.0,0.0,128.0,34.0,3.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,0.0,0.0,5.8,14.9,9.6,33.6,16907.0,56.0,1.0,0.265625,0.27910351949538087,11.908416831802917
65,2023,2.0,1.0,0.0,123.0,31.0,5.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,183.0,18.0,5.8,14.9,9.6,33.6,16907.0,56.0,0.5,0.25203252032520324,0.18606901299692058,11.443244299310614
65,2024,0.0,0.0,0.0,98.0,27.0,1.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,163.0,18.0,5.8,14.9,9.6,33.6,16907.0,56.0,0.0,0.2755102040816326,0.0,9.117381636849107
65,2025,1.0,0.0,0.0,57.0,23.0,2.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,73.0,11.0,5.8,14.9,9.6,33.6,16907.0,56.0,0.0,0.40350877192982454,0.09303450649846029,5.302966870412236
66,2012,23.0,4.0,1.0,481.0,183.0,14.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,0.0,0.0,7.599999999999999,27.899999999999995,17.1,31.2,13231.0,80.0,0.17391304347826086,0.3804573804573805,2.1397936494645866,44.7495976257594
66,2013,9.0,5.0,0.0,344.0,119.0,16.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,0.0,0.0,7.599999999999999,27.899999999999995,17.1,31.2,13231.0,80.0,0.5555555555555556,0.34593023255813954,0.8373105584861426,32.00387023547034
66,2014,20.0,10.0,3.0,281.0,111.0,11.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,0.0,0.0,7.599999999999999,27.899999999999995,17.1,31.2,13231.0,80.0,0.5,0.39501779359430605,1.8606901299692056,26.142696326067338
66,2015,11.0,2.0,0.0,326.0,102.0,15.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,0.0,0.0,7.599999999999999,27.899999999999995,17.1,31.2,13231.0,80.0,0.18181818181818182,0.3128834355828221,1.0233795714830631,30.32924911849805
66,2016,20.0,3.0,1.0,364.0,92.0,22.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,0.0,0.0,7.599999999999999,27.899999999999995,17.1,31.2,13231.0,80.0,0.15,0.25274725274725274,1.8606901299692056,33.86456036543954
66,2017,20.0,4.0,1.0,411.0,148.0,31.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,0.0,0.0,7.599999999999999,27.899999999999995,17.1,31.2,13231.0,80.0,0.2,0.36009732360097324,1.8606901299692056,38.23718217086717
66,2018,20.0,8.0,3.0,394.0,122.0,32.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,0.0,0.0,7.599999999999999,27.899999999999995,17.1,31.2,13231.0,80.0,0.4,0.3096446700507614,1.8606901299692056,36.65559556039335
66,2019,16.0,6.0,0.0,431.0,133.0,31.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,0.0,0.0,7.599999999999999,27.899999999999995,17.1,31.2,13231.0,80.0,0.375,0.308584686774942,1.4885521039753646,40.09787230083638
66,2020,22.0,10.0,3.0,531.0,168.0,36.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,0.0,0.0,7.599999999999999,27.899999999999995,17.1,31.2,13231.0,80.0,0.45454545454545453,0.3163841807909605,2.0467591429661263,49.401322950682406
66,2021,25.0,11.0,0.0,554.0,180.0,50.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,0.0,0.0,7.599999999999999,27.899999999999995,17.1,31.2,13231.0,80.0,0.44,0.3249097472924188,2.3258626624615073,51.54111660014699
66,2022,18.0,6.0,0.0,569.0,185.0,36.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,0.0,0.0,7.599999999999999,27.899999999999995,17.1,31.2,13231.0,80.0,0.3333333333333333,0.3251318101933216,1.674621116972285,52.936634197623896
66,2023,18.0,7.0,0.0,487.0,144.0,31.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,178.0,11.0,7.599999999999999,27.899999999999995,17.1,31.2,13231.0,80.0,0.3888888888888889,0.29568788501026694,1.674621116972285,45.30780466475016
66,2024,12.0,0.0,0.0,529.0,173.0,50.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,221.0,17.0,7.599999999999999,27.899999999999995,17.1,31.2,13231.0,80.0,0.0,0.3270321361058601,1.1164140779815235,49.21525393768548
66,2025,2.0,0.0,1.0,253.0,129.0,14.0,107487.0,29283.0,20690.0,13227.0,14954.0,11096.0,8187.0,136.0,18.0,7.599999999999999,27.899999999999995,17.1,31.2,13231.0,80.0,0.0,0.5098814229249012,0.18606901299692058,23.53773014411045
67,2012,21.0,9.0,1.0,603.0,228.0,27.0,30412.0,6796.0,4736.0,3468.0,3139.0,3953.0,3405.0,0.0,0.0,4.8,34.4,35.9,26.3,11317.0,89.0,0.42857142857142855,0.3781094527363184,6.9051690122320135,198.27699592266208
67,2013,21.0,7.0,0.0,520.0,177.0,23.0,30412.0,6796.0,4736.0,3468.0,3139.0,3953.0,3405.0,0.0,0.0,4.8,34.4,35.9,26.3,11317.0,89.0,0.3333333333333333,0.3403846153846154,6.9051690122320135,170.9851374457451
67,2014,28.0,11.0,1.0,527.0,211.0,30.0,30412.0,6796.0,4736.0,3468.0,3139.0,3953.0,3405.0,0.0,0.0,4.8,34.4,35.9,26.3,11317.0,89.0,0.39285714285714285,0.40037950664136623,9.206892016309352,173.28686044982243
67,2015,19.0,5.0,1.0,529.0,231.0,21.0,30412.0,6796.0,4736.0,3468.0,3139.0,3953.0,3405.0,0.0,0.0,4.8,34.4,35.9,26.3,11317.0,89.0,0.2631578947368421,0.43667296786389415,6.247533868209917,173.94449559384455
67,2016,37.0,15.0,3.0,652.0,191.0,36.0,30412.0,6796.0,4736.0,3468.0,3139.0,3953.0,3405.0,0.0,0.0,4.8,34.4,35.9,26.3,11317.0,89.0,0.40540540540540543,0.2929447852760736,12.166250164408787,214.3890569512035
